date_time;resolve;uid;title;url;text;views;answers;author;upvotes;type;tags;;;;;
01/08/2014 15:30;;523.3;Re: Create document with static URL for multiple people to sign;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Link-to-signable-document/td-p/32022;"Welcome to the community @jonmedwid 
 
I have merged your question with a related thread above. 
 
You are interested in our Powerforms Feature. Learn more with our Video Tip Powerform Setup
 
With Embedded Signing you can generate a user-authenticated URL that, when navigated to, begins the signing workflow of a given envelope. This means that you do not have to wait for any emails to arrive to sign documents. Embedded Signing is very popular with website developers, since it allows your users to use DocuSign functionality without having to leave your website.
 
Learn more in our Help Article on  Embedding
 
Here is another example of using a Powerform 

Embedding a DocuSign PowerForm in a web page

 

 
 
 
 
If you found my response helpful, please click the   below.
Thank you for visiting the community, 
DocuMarc
 

 
Learn How to Use the Community! 
Register HERE to Join the Conversation!
Also, view our How-To Guides, Videos, and other Resources, on our Support Portal.
DocuSign it!  Full Service Guide";984;N/A;DocuMarc;0;answer;N/A;;;;;
01/08/2014 16:25;;523.4;Re: Create document with static URL for multiple people to sign;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Link-to-signable-document/td-p/32022;Thank you for directing me towards the appropriate information. The phrase PowerForm didn't automatically click to mean when I was looking for. That being said, I set this up and sent off a test link to one of my co-workers and when try to use the validation code sent to him via email, the code did not work. He attempted two copy-and-paste attempts and even manually typed the 20+digit validation code, and was still unsuccessful in gaining access to the form. Any thoughts?;976;N/A;jonmedwid;0;answer;N/A;;;;;
01/08/2014 16:37;;523.5;Re: Create document with static URL for multiple people to sign;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Link-to-signable-document/td-p/32022;"Hello @jonmedwid 
 
I just sucessfully tested an email powerform and the validation code was successfull. 
You can also view Powerform Email Mode: Click HERE
 
*Powerforms must be enabled. To enable, please contact your Account Manager or Support by emailing service@docusign.com.
 
Are you using a demo acccount?
Have you already enabled?";971;N/A;DocuMarc;0;answer;N/A;;;;;
01/08/2014 16:54;;523.6;Re: Create document with static URL for multiple people to sign;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Link-to-signable-document/td-p/32022;Realized that I had already defined an access code when I made my form a template, and used that template in my powerform, so the pre-defined code was actually the access code, rather than the 20+ digit code at the bottom of the emails that were sent to my test subjects. Thanks for your help!;961;N/A;jonmedwid;1;answer;N/A;;;;;
02/07/2014 14:55;true;524;Email Subject and Body via API;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Email-Subject-and-Body-via-API/td-p/32122;Using the REST API, what are the maximum lengths of the Email Subject and Email Body?;228;1;dasuor67;0;question;;;;;;
02/07/2014 15:01;solution;524.1;Re: Email Subject and Body via API;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Email-Subject-and-Body-via-API/td-p/32122;"Hello @dasuor67 
 
Email Subject for the envelope:  The subject is limited to 100 characters.Email Message for all recipients. The message is limited to 2000 characters.
 
All API question(s) are best addressed on our Dev Zone on StackOverflow.com. Stack Overflow has a robust system with experienced professionals who can answer technical questions quickly and efficiently, and this change is intended to get your questions answered faster by a wider audience.
 


Use tag #DocuSignAPI
 

 
***I will be moving this post to the Dev Zone Read-Only board. You can search the Dev Zone library for answers but  please post any  API and Integration questions on StackOverflow.com using tag #DocuSignAPI  so you can receive updates whenever your question is answered.
 
All general DocuSign Prodcution questions are still  welcome in this forum!
 
View our most popular API Article: 5 Tips To Remember When Integrating eSignatures
 
Also visit our Dev Center, where YOU can sign up for a FREE Developer  Account and view Training and Documentation for our SOAP and REST API.
 

 
 


 
 

If you found my response helpful, please click the   underneath my profile. 
If solved, please use the   button to help other members with the same question. 
 
 
 
Thank you for visiting the community, 
MarcAdmin
 

 
Learn How to Use the Community! 
Register HERE to Join the Conversation!
Also, view our How-To Guides, Videos, and other Resources, on our Support Portal.
DocuSign it!";227;N/A;DocuMarc;0;answer;N/A;;;;;
27/09/2011 01:02;false;525;CreateAndSendEnvelopFromTemplate;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/CreateAndSendEnvelopFromTemplate/td-p/5835;"Hi I am intergrating docusign with paypal using docusign API.Paypal IPN  makes a call to the below function to create and send envelop from a template that is already uploaded .The problem is ,the document that is generated does not have tags/tabs though I have set the tags in templates .Eventually recepient cannot auto navigate.Do I have to pass the tab cordinates through the API manually OR will the API pick up the cordinates automatically from the template.If So how do I do that ? Am I missing something ? function createEnvelopeFromTemplatesSample() {    global $api;    global $AccountID;    // Use a server-side template    $templateRef = new TemplateReference();    $templateRef->TemplateLocation = TemplateLocationCode::Server;        // TODO: Replace string with the GUID of a template already uploaded to your account    $templateRef->Template = ""I put my template ID here"";    // Construct the envelope info    $envInfo = new EnvelopeInformation();    $envInfo->AccountId = $AccountID;    $envInfo->Subject = ""create envelope from templates test"";    $envInfo->EmailBlurb = ""testing docusign create services"";    // Send creates draft with all the template info    $createEnvelopeFromTemplatesparams = new CreateEnvelopeFromTemplates();    $createEnvelopeFromTemplatesparams->TemplateReferences = array($templateRef);    $createEnvelopeFromTemplatesparams->Recipients = createOneSigner();    $createEnvelopeFromTemplatesparams->EnvelopeInformation = $envInfo;    $createEnvelopeFromTemplatesparams->ActivateEnvelope = false;    $response = $api->CreateEnvelopeFromTemplates($createEnvelopeFromTemplatesparams);    return $response;}";423;1;Hunter-Broker;0;question;;;;;;
27/09/2011 15:33;;525.1;Re: CreateAndSendEnvelopFromTemplate;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/CreateAndSendEnvelopFromTemplate/td-p/5835;"The Tabs will automatically be added, but you have to make sure the Recipient's match! When you added the Tabs in your Template from the Console, you may have a different RecipientId for the Tab. 
 
createOneSigner() has the code:
 
 
$rcp1 = new Recipient();
$rcp1->UserName = ""John Doe"";
$rcp1->Email = $_apiRecipient1Email;
$rcp1->Type = RecipientTypeCode::Signer;
$rcp1->ID = ""1"";
$rcp1->RoutingOrder = 1;
$rcp1->RequireIDLookup = FALSE;
 So make sure your Tabs have the correct RecipientId and RoleName (not shown in the code above) for your Template.";410;N/A;nicholasareed;0;answer;N/A;;;;;
29/09/2011 07:51;false;526;Workflow pattern for multiple embedded documents;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Workflow-pattern-for-multiple-embedded-documents/td-p/5887;Hi there, our application needs multiple documents to be signed in an embedded envelope. We can place an information/splash page before and after the signing, but how can we place an information/confirmation page between the documents? I.E. after the user signs the 1st document, we would like a intermediate page thanking the user for completing the 1st document and briefly describing the second document.  Right now the application just goes from the last tab in the 1st document to the first tab in the second document (which may be all the way at the end of the document). regards,Royce;266;1;royce;0;question;;;;;;
29/09/2011 11:49;;526.1;Re: Workflow pattern for multiple embedded documents;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Workflow-pattern-for-multiple-embedded-documents/td-p/5887;"There is not currently a way to do what you described; you would need a separate Envelope if you wanted a message in-between signing two documents.";265;N/A;nicholasareed;0;answer;N/A;;;;;
29/09/2011 07:00;false;527;Best practice for tagging an IRS form;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Best-practice-for-tagging-an-IRS-form/td-p/5885;"Hi there, I am developing an application that will allow our new users to electronically sign an IRS form W9.  Is there a best practice from a user standpoint as to how many tags to place on such a form?  For example, there are numerous places that they would have to fill in, some optional places, a social security number field that is broken up into 3 separate fields, etc. Should the tags walk the user through every possible field?  That seems a bit of over kill, but I'm  not sure what a happy medium would be in terms of too much navigation assistance and not enough. I've attached a copy of the form if that would help. regards,Royce








W9.pdf 251 KB";693;2;royce;0;question;;;;;;
29/09/2011 11:48;;527.1;Re: Best practice for tagging an IRS form;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Best-practice-for-tagging-an-IRS-form/td-p/5885;I sent this over to Support and should have an answer for you soon!;691;N/A;nicholasareed;0;answer;N/A;;;;;
30/09/2011 11:33;;527.2;Re: Best practice for tagging an IRS form;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Best-practice-for-tagging-an-IRS-form/td-p/5885;"From Support: 
 
As per default during the signing process it will automatically navigate the required fields that the signer is supposed to sign. Mainly because to make sure that the signer will be able to complete the document without missing any tag. It would be better for them to sign the required tag than missed a single tag that would affect the flow of the sending and signing process.";685;N/A;nicholasareed;0;answer;N/A;;;;;
29/07/2011 09:10;false;528;Setting up a Production Integrator Key;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Setting-up-a-Production-Integrator-Key/td-p/4913;"Using the account  ""smartsignctp@smartviewonline.net"" I was able to set up the integrators key in demo.docusign for our development site. Using the account ""smartsignbeta@smartviewonline.net"" I was able to set up the integrators key in demo.docusign for our QA site. However using ""mike.petersen@fnf.com"" on www.docusign it tells me I have to go to the demo site to get a key. So using this email (""mike.petersen@fnf.com"" ) I log into demo.docusign (which is a user below ""smartsignctp@smartviewonline.net""), click on API, and click on the ""Migrate to production"". This sends an email to Mike with an activation code, So I get that code, paste it into the web page which is asking for it and click continue. This then runs me through a document and I enter all of the information and confirm those screens. However I now go to www.docusign and log in as ""mike.petersen@fnf.com"" but there is no integrators key. So where do I go from here?";895;3;GeoffThompson;0;question;;;;;;
01/08/2011 09:06;;528.1;Re: Setting up a Production Integrator Key;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Setting-up-a-Production-Integrator-Key/td-p/4913;"Getting your integrator key moved to production is not an automatic process. Your integration first needs to go through a certification process, and after you have passed certification your integrator key will go through a series of checks before moving to production.
 
You can read more about the process here and here.";854;N/A;juliaAtDocuSign;1;answer;N/A;;;;;
29/09/2011 06:51;;528.2;Re: Setting up a Production Integrator Key;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Setting-up-a-Production-Integrator-Key/td-p/4913;Hi there, I am new to DocuSign and I am learning how to integrate it into our PHP application.  I would like to review the certification process and I read the links you posted.   The link at the bottom of the DocuSign Certification Steps page seems to be broken. http://community.docusign.com/t5/Announcements-Knowledge-Base/DocuSign-Certification-Steps/ta-p/%5Bh... Is that the document that describes in detail how our application must function in order to be certified? regards,Royce;840;N/A;royce;0;answer;N/A;;;;;
30/09/2011 11:58;;528.3;Re: Setting up a Production Integrator Key;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Setting-up-a-Production-Integrator-Key/td-p/4913;"Thanks for the heads up on the broken link; I've changed it to redirect to the DevCenter homepage. 
 
Check out the link from Step 4 (checklist): certification questionnaire to get an idea of what will be required.";835;N/A;nicholasareed;0;answer;N/A;;;;;
03/10/2011 07:24;false;529;Remove DocuSign 'chrome' from iFrame??;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Remove-DocuSign-chrome-from-iFrame/td-p/5965;Hi there, my boss wants to know if there is anyway to remove the 'chrome' from the Docusign iframe - eg. the DocuSign header with the '1 Review Documents, 2 Sign then Confirm, etc' and the powered by DocuSign Terms of use, etc, footer? Essentially he would like a 'white label' solution that has our company name on it...;539;1;royce;0;question;;;;;;
03/10/2011 11:06;;529.1;Re: Remove DocuSign 'chrome' from iFrame??;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Remove-DocuSign-chrome-from-iFrame/td-p/5965;"You can brand many parts of the DocuSign iframe, but cannot whitelabel the entire thing. 
 
Check out branding information on this pdf: http://www.docusign.com/sites/default/files/Quick%20Start%20-%20Account%20Branding.pdf";539;N/A;nicholasareed;0;answer;N/A;;;;;
03/10/2011 07:28;false;530;Not able to save and/or print copy of document after signing.;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Not-able-to-save-and-or-print-copy-of-document-after-signing/td-p/5967;Hi there, in my embedded iFrame application, Docusign tells the user that they will have the opportunity to save and/or print their copy after completing the forms.  However, they don't seem to be given this opportunity - after they complete the documents, they are immediately redirected to the PHP URL that I have set for completed documents. Am I missing a parameter setting?;542;1;royce;0;question;;;;;;
03/10/2011 11:16;;530.1;Re: Not able to save and/or print copy of document after signing.;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Not-able-to-save-and-or-print-copy-of-document-after-signing/td-p/5967;"With embedded signing the user will be automatically directed to whatever URL you specified for onSigningComplete. 
 
But, you can change the text that is displayed to whatever you want! Go to the Branding section in your Preferences, download the Master Resources file, then change the text under the DocuSign_CompleteGetCopy tag (everything is XML), and upload it back to your account.";541;N/A;nicholasareed;1;answer;N/A;;;;;
06/10/2011 14:08;false;531;"how to remove the ""Via Docusign"" in the from line";http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/how-to-remove-the-quot-Via-Docusign-quot-in-the-from-line/td-p/6041;"When sending envelopes via API, the signer gets an email saying it was from ""FirstName, LastName"" via DocuSign.  Any way to get rid of that ""Via DocuSign"" portion?";449;0;rlreynoso;1;question;;;;;;
19/10/2011 10:46;false;532;Docusign Certificate signature format;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Docusign-Certificate-signature-format/td-p/6217;For the purpose of establishing authenticity, Docusign provides a certificate which later is validated by Livecycle during signature verification.I need to know what signature formats are supported by Docusign certificates ? Presently I only see the PKCS#1 format.Could you tell whether or not they support PKCS#7  or other signature formats ? Also, if there are is a reference documentation from Docusign to understand this ?;589;0;docusign909;0;question;;;;;;
12/08/2011 08:15;false;533;System was unable to convert this document to a PDF Error;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/System-was-unable-to-convert-this-document-to-a-PDF-Error/td-p/5287;I'm receiving the following error while trying to submit a Word Document via the API in the Dev environment. This was working previously (July 25th was my last testing cycle) and now throws the following error. Any help would be appreciated. Thx. Error During SetEnvelopeProperties(): System was unable to convert this document to a PDF. Unable to convert Document(1.docx) to a PDF. Error: Could not submit Document to Conversion Server: EnvelopeId:00000000-0000-0000-0000-000000000000 DocumentName://fes3/Uploads/FES346a34478-340e-4c35-a166-4d255f6f95e51.docx.docx - SubmitCode: -10299;1004;6;kbouwens;0;question;;;;;;
12/08/2011 12:24;;533.1;Re: System was unable to convert this document to a PDF Error;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/System-was-unable-to-convert-this-document-to-a-PDF-Error/td-p/5287;"The Demo environment only has a single conversion service available.  If you are sure your document (or rather the Base64 String you are submitting) is a valid .docx document, then chances are your request hit while the service was ""down"" or restarting.  If it continues to fail, test your original document in the Web Console.  If it succeeds there, then you likely have a problem in your code (maybe wrong extension type specified?).";998;N/A;WTP;1;answer;N/A;;;;;
02/11/2011 14:46;;533.2;Re: System was unable to convert this document to a PDF Error;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/System-was-unable-to-convert-this-document-to-a-PDF-Error/td-p/5287;I am getting this same error apparently because of reaching the monthly allotment of 10 envelopes on my demo account.  Worse yet, the error locks up the account where I cannot submit anything until the service connection timesout. This demo has encountered an error: System was unable to convert this document to a PDF. Unable to convert Document(Document 4.docx) to a PDF. Error: Could not submit Document to Conversion Server: EnvelopeId:00000000-0000-0000-0000-000000000000 DocumentName://dafe3/Uploads/DAFE3a93cb51d-9d92-491e-90a5-64bcd3047aa3Document 4.docx..docx - SubmitCode: -10242 Please correct the issue and try again. One workaround seems to be to send the demo PDF.;943;N/A;kopatterson;0;answer;N/A;;;;;
02/11/2011 15:10;;533.3;Re: System was unable to convert this document to a PDF Error;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/System-was-unable-to-convert-this-document-to-a-PDF-Error/td-p/5287;"What is the URL of your console? Is it ""demo.docusign.net"" or ""www.docusign.net"" ?";941;N/A;nicholasareed;0;answer;N/A;;;;;
02/11/2011 15:15;;533.4;Re: System was unable to convert this document to a PDF Error;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/System-was-unable-to-convert-this-document-to-a-PDF-Error/td-p/5287;demo.docusign.net;940;N/A;kopatterson;0;answer;N/A;;;;;
02/11/2011 15:21;;533.5;Re: System was unable to convert this document to a PDF Error;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/System-was-unable-to-convert-this-document-to-a-PDF-Error/td-p/5287;"Demo should be unlimited; I'm going to escalate this (and if you send an email as well that would be great).";938;N/A;nicholasareed;0;answer;N/A;;;;;
02/11/2011 15:55;;533.6;Re: System was unable to convert this document to a PDF Error;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/System-was-unable-to-convert-this-document-to-a-PDF-Error/td-p/5287;"So it appears there is a bug in the Demo account for converting documents. That bug triggers the error you recieve. Demo does have unlimited envelopes for testing. 
 
Our operations team and engineering are aware of the problem and are working on resolving it as soon as possible (note that it does not affect production systems)!";930;N/A;nicholasareed;0;answer;N/A;;;;;
13/10/2011 23:10;false;534;where to put hidden fields;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/where-to-put-hidden-fields/td-p/6159;Is there a way to put an name and value pair on an envelope that the signors and recipients cannot see and that I can later pull out with .net code? I need the person creating the envelope to be able to put the project name and project id on the envelope full of docs, but hide it from those signing and receiving the envelope. That way I can programatically file it appropriately after is is signed. Thanks.;470;2;mrmom;0;question;;;;;;
14/10/2011 12:39;;534.1;Re: where to put hidden fields;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/where-to-put-hidden-fields/td-p/6159;"Yes, check out CustomFields on the envelope.  It's not in the document it's a property of the document object.  You can get that back by pulling the RequestStatusesEx()
 
https://demo.docusign.net/api/3.0/api.asmx?op=CreateAndSendEnvelope....
 
	<CustomFields>
          <CustomField>
            <Name>string</Name>
            <Show>string</Show>
            <Required>string</Required>
            <Value>string</Value>
            <CustomFieldType>Text or List</CustomFieldType>
            <ListItems>string</ListItems>
          </CustomField>
          <CustomField>
            <Name>string</Name>
            <Show>string</Show>
            <Required>string</Required>
            <Value>string</Value>
            <CustomFieldType>Text or List</CustomFieldType>
            <ListItems>string</ListItems>
          </CustomField> 
	<CustomFields>";466;N/A;mikebz;0;answer;N/A;;;;;
03/11/2011 11:59;;534.2;Re: where to put hidden fields;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/where-to-put-hidden-fields/td-p/6159;"mikebz wrote:Yes, check out CustomFields on the envelope.  It's not in the document it's a property of the document object.  He meant ""It's not in the document it's a property of the Envelope object."" An Envelope CustomField is a container for envelope metadata.";440;N/A;WTP;0;answer;N/A;;;;;
08/11/2011 14:17;true;535;Account Branding;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Account-Branding/td-p/6505;To make a business case for DocuSign, my VP needs a branded demo to show decision-makers.  Will I be able to do that with my developer demo account? or does that require a paid subscription?  If a paid subscription is required, what are the subscription options available to me?;826;3;kopatterson;0;question;;;;;;
08/11/2011 14:27;;535.1;Re: Account Branding;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Account-Branding/td-p/6505;"You can use your Demo account to change the branding, use the API, etc. The only difference is that the Envelopes generated from Demo will have a watermark on them. 
 
To change your branding, you need to login and then click your name in the top-right of the Console, then click Preferences.";824;N/A;nicholasareed;0;answer;N/A;;;;;
08/11/2011 14:46;;535.2;Re: Account Branding;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Account-Branding/td-p/6505;"That's good to know it is available in the developer environment. When I go to the preferences page for my account, however, the ""Account Branding"" checkbox line is grayed out.";821;N/A;kopatterson;0;answer;N/A;;;;;
08/11/2011 15:47;solution;535.3;Re: Account Branding;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Account-Branding/td-p/6505;see http://community.docusign.com/t5/Misc-Questions/Connect-Service-not-Available-in-Preferences/m-p/651... for resolution.;817;N/A;nicholasareed;1;answer;N/A;;;;;
09/11/2011 03:43;true;536;See EnvelopeId in web interface?;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/See-EnvelopeId-in-web-interface/td-p/6531;Hi, is it possible to show/see the envelopeId (as generated when created by e.g. a java createEnvelope()) in the DocuSign web interface? If so how/where? Thx,Rob;216;1;devel_rob;0;question;;;;;;
09/11/2011 12:36;solution;536.1;Re: See EnvelopeId in web interface?;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/See-EnvelopeId-in-web-interface/td-p/6531;There is not a button you click to see it, but you can click on the Envelope, then click the arrow on the far right (to the right of the Date), and Export Selected as CSV. The Envelope ID will be in there.;215;N/A;nicholasareed;0;answer;N/A;;;;;
15/11/2011 05:43;false;537;Allow multiple signers in a step;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Allow-multiple-signers-in-a-step/td-p/6621;Hi, The situation we have is that when a customer signs a document, (step 1)it is sent to the finance director for countersigning (step 2). however, what about when the finance director is not in. We would like for our VP to be able to sign the document. potentially we would like his email to be included as a signer in step 2, but if either parties (usually the finance director) signs, then the proccess is completed.Is this achieveable in docusign? thanks in advance Phil;532;1;baxterfly;0;question;;;;;;
15/11/2011 10:28;;537.1;Re: Allow multiple signers in a step;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Allow-multiple-signers-in-a-step/td-p/6621;"This is completely doable (and happens very frequently!). 
 
Two different ways:
1) Use an email alias (what we do internally). Recipient 2 would be people@yourcompany.com and both Finance and your VP receive an email asking them to sign.
2) Re-assign. Check out this Tip: http://community.docusign.com/t5/Tips-Tricks/DocuSign-Quick-Tip-Correcting-an-In-Process-Envelope/m-...
 
If you want a time-delay before re-assigning, you would need to program a checkup script that determines if the Envelope has been signed at Step 2, and if not, re-assign to your VP.";526;N/A;nicholasareed;0;answer;N/A;;;;;
13/11/2011 05:52;false;538;Do I have to enable Connect Service before I can receive Notifications ..to a designated URL;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Do-I-have-to-enable-Connect-Service-before-I-can-receive/td-p/6605;"DocuSignAPI.EnvelopeEvent[] oEvents = (DocuSignAPI.EnvelopeEvent[])Array.CreateInstance(typeof(DocuSignAPI.EnvelopeEvent), 3);oEvents[0] = new DocuSignAPI.EnvelopeEvent();oEvents[0].EnvelopeEventStatusCode = DocuSignAPI.EnvelopeEventStatusCode.Completed;oEvents[0].IncludeDocuments = true;oEvents[1] = new DocuSignAPI.EnvelopeEvent();oEvents[1].EnvelopeEventStatusCode = DocuSignAPI.EnvelopeEventStatusCode.Declined;oEvents[1].IncludeDocuments = false;oEvents[2] = new DocuSignAPI.EnvelopeEvent();oEvents[2].EnvelopeEventStatusCode = DocuSignAPI.EnvelopeEventStatusCode.Voided;oEvents[2].IncludeDocuments = false;envelope.EventNotification = new DocuSignAPI.EventNotification();envelope.EventNotification.EnvelopeEvents = oEvents;envelope.EventNotification.URL = ""http://testingurl.com/subfolder/processDocuSignAPIEvent.aspx?ac=ac1&tbl=tbl1&rtk=k""; 1)I want to test this code for Event Notification ... but DO I NEED to enable Connect Service in the Docusign Console to accomplish this? 2) Ok .. here the is EnvelopeEvents ... is there no ReceipientEvents? ... I wanted to program to be notified when each Recipient signs but I do not see a Receipient event notification. ... Can Recipient Signing notification only be achieved thru the enabling in Connect Service (because i see those options there for the Recipient ... as well as for the Envelope) ... Please help. I need to be able to program to be notified for Envelope events, as well as when each recipient signs as well. Mike";347;1;mb2bfree;0;question;;;;;;
22/11/2011 13:14;;538.1;Re: Do I have to enable Connect Service before I can receive Notifications ..to a designated URL;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Do-I-have-to-enable-Connect-Service-before-I-can-receive/td-p/6605;"Sorry for the delay, didn't see this until a moment ago. 
 
1) No, you do not need to enable Connect. 
 
2) Use the ""Signed"" event, then process the Envelope Status when you receive that result.";309;N/A;nicholasareed;0;answer;N/A;;;;;
29/11/2011 08:11;true;539;API - Package;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/API-Package/td-p/6795;If I want to only use the standard embedded API, is the only package I can use this with the Enterprise package?;450;1;elle-elle;0;question;;;;;;
30/11/2011 11:56;solution;539.1;Re: API - Package;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/API-Package/td-p/6795;Yes, you would need Enterprise Edition in order to utilize the full functionality of the DocuSign API.  That said, this could translate to a smaller or larger number of transactions based upon the needs of your business.  Please contact me via email at kirsten.schaub@docusign.com if you would like to discuss further. Thanks,Kirsten;442;N/A;kirsten_schaub;0;answer;N/A;;;;;
08/12/2011 14:25;false;540;Template tab field prefill;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Template-tab-field-prefill/td-p/6879;Hi,  Here is my issue.  I am using API to send  the Template in Sever to the users for SignatureSome of the template fields such as Name needs to be pre filled before sending to the user.Name field vary with each user. I tried with customfields in EnvelopeInfo. Some how I could not make it work Is it possible to change? If so can you share some code piece? Thank you,Srini;667;1;skollu;0;question;;;;;;
15/12/2011 14:13;;540.1;Re: Template tab field prefill;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Template-tab-field-prefill/td-p/6879;Take a look at this thread: http://community.docusign.com/t5/DocuSign-API-Integration-PHP/Adding-dynamic-text-to-a-PDF-template/... I believe it should resolve your needs. Let me know if I misinterprested your question!;629;N/A;nicholasareed2;0;answer;N/A;;;;;
15/12/2011 14:14;true;541;IframeToken;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/IframeToken/td-p/6937;"Hi, We are creating envelopes with your API  CreateEnvelope call, then we notify the recipient that there is Document that requieres there signature, and we are trying to request the IframeToken for that  envelope with RequestRecipientToken but we are getting ""The token for an out of sequence recipient cannot be generated.""  so is there  a way to generate an iframe token from an envelope we create programatically, without sending the standard email ? thanks Abe";384;1;Abe;0;question;;;;;;
19/12/2011 17:13;solution;541.1;Re: IframeToken;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/IframeToken/td-p/6937;"Sorry for the delay in getting to your question. 
 
The reason you are receiving that error is because the person you are requesting the token for is not the next person in line to sign. I would double-check the Routing Order on your Envelope and make sure the token requested is for the next-in-line person to sign. You can also see who the Envelope is waiting for by going to the Member Console and looking at the Envelope.";346;N/A;nicholasareed;0;answer;N/A;;;;;
15/12/2011 06:42;false;542;Email template;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Email-template/td-p/6921;Hi, I wanted to chcek if anyone has best practices for using a email template specific to a user type. for example we have a couple of our users who work on only renewals, so the email content that they send out through DocuSign is very specific, is there a way to have/use  a saved email template just for particular users. Recommendations and suggestions are appreciated. thanksSweta;686;2;SwetaGaikwad;0;question;email template;;;;;
15/12/2011 14:20;;542.1;Re: Email template;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Email-template/td-p/6921;Can you clarify what you mean by email template? Are you referring to the branding of the email that is sent out to a Recipient?;683;N/A;nicholasareed2;0;answer;N/A;;;;;
20/12/2011 15:15;;542.2;Re: Email template;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Email-template/td-p/6921;Were you able to solve this? If not, can you provide clarification?;679;N/A;nicholasareed;0;answer;N/A;;;;;
05/01/2012 07:58;true;543;Retrieve copy of e-mail links sent to recipients;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Retrieve-copy-of-e-mail-links-sent-to-recipients/td-p/7045;(Posting here because it seems to be a more general API-related question than platform-specific. FWIW, I'm building on Django/Python with the suds toolkit and everything's working quite well.) In our application, we like the DocuSign e-mails that get sent out to recipients, but we would also like to include a copy of the link that gets sent to a recipient (there's only one signer in any of our documents) on a web page at the end of our signup flow. I looked through the API and have been looking for a way to get the magic string in the format: https://demo.docusign.net/Member/EmailStart.aspx?a=XXXXXXXX-XXXX-XXXX-XXXX-XXXXXXXXXXX&er=XXXXX-XXXX... Is this possible in the API? I've been combing through the documentation for the past hour and haven't found any leads.;1004;8;audaciouscode;0;question;;;;;;
