date_time;resolve;uid;type;views;answers;upvotes;author;title;text;url
20/05/14 00:25;;325.3;answer;;;0;Gordon Zheng (gordon);;Ah ha.  Thanks for sharing that solution with us!  You'll surely save someone else time in the future.;https://discuss.dwolla.com/t/php-simple-send-to-a-reflector-account-not-working/325/3
23/05/14 14:29;true;371;question;373;8;0;JJH (JJHayesIII);Status immediately after Send;"Currently, the Send API does not return any status for the transaction, just that it went through, and we rely on the webhook to return the status when available (which, in my observations, often happens before Send even returns), which creates a bit of a disconnect between my system status and the Dwolla status.
If any statusing is done on the tx before the API returns, shouldn't it be provided as part of the response?  If not, how am I supposed to respond to a webhook if I don't know what the tx id is yet?  Put another way, does the Send method have any ""fail fast"" status or a default status (ie, does it immediately go to pending, or does it really not have any status until the webhook returns)?";https://discuss.dwolla.com/t/status-immediately-after-send/371
23/05/14 15:18;;371.1;answer;;;0;Spencer Hunter (spencer);;"Hi, 
All transactions start out as pending. If there is an error, then the transaction is not created. So you can assume that if you receive a transaction Id in the response from Send(), the status of that transaction is absolutely pending.";https://discuss.dwolla.com/t/status-immediately-after-send/371/1
23/05/14 15:34;;371.2;answer;;;0;JJH (JJHayesIII);;"thanks spencer, didn't see that in the docs - does it make sense then, to immediately send a ""pending"" webhook?";https://discuss.dwolla.com/t/status-immediately-after-send/371/2
28/05/14 20:39;solution;371.3;answer;;;0;Spencer Hunter (spencer);;"Hi JJH,
To correct my previous statement on the Transaction Status:
Dwolla balance funded transfers sent to another Dwolla account will always start as ""processed"". For a Dwolla account to external transaction(i.e. - an email not associated with a Dwolla account) it will be ""pending"" until the user signs up for a Dwolla account, in which it will move to ""processed."" In addition, bank funded transfers to Dwolla or non-Dwolla destinations will be ""pending"" as well. So, the only exception is realtime funded transactions from Dwolla account to Dwolla account- i.e. credit, balance, fisync.
Hope that helps, let me know if you have any additional questions or need further clarification!";https://discuss.dwolla.com/t/status-immediately-after-send/371/3
02/06/14 01:14;;371.4;answer;;;1;JJH (JJHayesIII);;Thanks spencer!  Very helpful response.  That sounds like the exact info that should be in the API doc...;https://discuss.dwolla.com/t/status-immediately-after-send/371/4
02/06/14 15:15;;371.5;answer;;;1;Gordon Zheng (gordon);;Good point!  David and I will get on that.  Thanks for the feedback!;https://discuss.dwolla.com/t/status-immediately-after-send/371/5
02/06/14 15:34;;371.6;answer;;;0;David Stancu (David);;"Hey JJHayesIII!
I've updated our documentation so that it now includes that note. It is currently up on the Transaction Statuses doc page - thank you very much for bringing this to our attention!";https://discuss.dwolla.com/t/status-immediately-after-send/371/6
02/06/14 16:08;;371.7;answer;;;0;JJH (JJHayesIII);;"David gordon  Thanks a ton guys!  Love the attention devs are getting these days!
On a side note, the api changelog looks to have entries in a bit of a random order - is that still the best place to look for api changes? https://developers.dwolla.com/de";https://discuss.dwolla.com/t/status-immediately-after-send/371/7
02/06/14 20:05;;371.8;answer;;;0;David Stancu (David);;"JJHayesIII,
Thanks for making us aware of this, good stuff! We are going to work on a fix for that and keep you updated!
Cheers";https://discuss.dwolla.com/t/status-immediately-after-send/371/8
28/03/14 19:42;false;154;question;550;6;0;Cream City Soap Company (Cream_City_Soap);Hi! New here, and can't find an answer re: Dwolla front page icon;"Hi! Love Dwolla so far.  I just switched my shopify theme.  The page where it asks the customer how to pay is fine, Dwolla option is still there.  However, on my front page, it has disappeared.  It is no longer visible next to the credit cards and bitcoin icons.  I want it to be there!  I have been scouring shopify for answers, but no luck.
Can anybody help?
Thanks,
Anita";https://discuss.dwolla.com/t/hi-new-here-and-cant-find-an-answer-re-dwolla-front-page-icon/154
28/03/14 21:57;;154.1;answer;;;1;Brian Crall  (BrianC);;"Hey Cream_City_Soap,
We're sorry to hear that it disappeared when you changed your Shopify theme. We think that some themes have the Dwolla logo added automatically and some don't. You can access our logo at any time by going here: http://help.dwolla.com/customer/portal/articles/402662-dwolla-logos or just save this image:";https://discuss.dwolla.com/t/hi-new-here-and-cant-find-an-answer-re-dwolla-front-page-icon/154/1
22/05/14 20:51;;154.2;answer;;;0;Kevin Stecko (kevin);;"Hey Brian,
Do you have anything that would look consistent with the icons we already have:  http://screencast.com/t/gekyIA1Mzz";https://discuss.dwolla.com/t/hi-new-here-and-cant-find-an-answer-re-dwolla-front-page-icon/154/2
22/05/14 20:56;;154.3;answer;;;1;Brian Crall  (BrianC);;"Hey Kevin,
Unfortunately we don't have anything right now specifically for that ""bottom of the page"". However most businesses simply take the image I posted above and shrink it down to fit.  I'd also check out the zip-file I posted in the above comment, might be something in there that will work better for you.";https://discuss.dwolla.com/t/hi-new-here-and-cant-find-an-answer-re-dwolla-front-page-icon/154/3
23/05/14 02:52;;154.4;answer;;;0;Ben Milne (bpmilne);;kevin   - Do you know what size those icons are? I'm sure we can cook something up.;https://discuss.dwolla.com/t/hi-new-here-and-cant-find-an-answer-re-dwolla-front-page-icon/154/4
03/06/14 16:48;;154.5;answer;;;0;Ian Zimmerman (ian1);;Hey kevin, good news! Check out our new icons/badges that were just added to our help article.  Should be the second zip file.;https://discuss.dwolla.com/t/hi-new-here-and-cant-find-an-answer-re-dwolla-front-page-icon/154/5
03/06/14 20:26;;154.6;answer;;;0;Ben Milne (bpmilne);;"<img src=""https://discuss.dwolla.com/uploads/default/389/0322774c0128757b.png"" width=""50"" height=""30"">
<img src=""https://discuss.dwolla.com//uploads/default/388/3e3d27440081a054.png"" width=""75"" height=""45"">
  <img src=""https://discuss.dwolla.com//uploads/default/387/8eb1b6474d324806.png"" width=""99"" height=""59"">";https://discuss.dwolla.com/t/hi-new-here-and-cant-find-an-answer-re-dwolla-front-page-icon/154/6
09/06/14 02:25;false;407;question;307;3;1;Jon Hayes (Jon_Hayes);PHP Web Hook Notification Missing Body;"Any reason a PHP webhook would send headers but not the body?
Thanks,Jon";https://discuss.dwolla.com/t/php-web-hook-notification-missing-body/407
09/06/14 14:34;;407.1;answer;;;1;David Stancu (David);;"Jon_Hayes,
That is strange! Did you make sure to set the URL that the system should POST to in your application settings? I'm sure you've already looked over our documentation, but if you haven't, take a glance by clicking here. 
Otherwise, please show us your implementation so that we could test it out ourselves. I can't wait to help you get this sorted!
David ";https://discuss.dwolla.com/t/php-web-hook-notification-missing-body/407/1
09/06/14 18:36;;407.2;answer;;;0;Jon Hayes (Jon_Hayes);;"Our application's web hook notification URLs are set up and we have looked through the API documentation extensively. Our PHP page receives the notification headers (X-Dwolla-Signature) but no transaction information (JSON POST). We use the following PHP code to capture the JSON POST:
$parsedBody = json_decode(file_get_contents('php://input'), TRUE);	
Could a server setting possibly be blocking the JSON POST?
Thanks,Jon";https://discuss.dwolla.com/t/php-web-hook-notification-missing-body/407/2
09/06/14 18:45;;407.3;answer;;;0;David Stancu (David);;"Jon_Hayes, 
Very strange indeed. Do you get any output when you attempt doing something like this:
$data = file_get_contents('php://input');
print_r($data);
I've had issues in some of my projects where json_decode refuses to work properly even though I've received data. If you get anything back, please post it here, otherwise it's back to the drawing board.
David ";https://discuss.dwolla.com/t/php-web-hook-notification-missing-body/407/3
11/06/14 05:04;false;413;question;446;9;0;Eric Mayefsky (Eric_Mayefsky);Errors getting transaction from app token;"I would like to periodically check on the status of transactions made via my app.  I am using the Dwolla ruby gem, and would like to use the option of my own app's secret and key rather than the user's token, just in case we lose the token for some reason but still need to check if the payment actually went through.  I am doing exactly what is shown in https://github.com/Dwolla/dwolla-ruby/blob/master/examples/transactions.rb example 4 but I get Dwolla::APIError: Transaction not found for account.  When I do involve the user token, it works fine.
In other words, this works:
  Dwolla::api_key = ENV['DWOLLA_API_KEY']
  Dwolla::api_secret = ENV['DWOLLA_API_SECRET']
  def update_transaction_status(pledge)
    Dwolla::token = pledge.lender.dwolla_token
    if pledge.transfer_txn_id
      status = Dwolla::Transactions.get(pledge.transfer_txn_id)[""Status""]
    else
      return ""No txn ID""
    end
  end
And this does not:
Dwolla::api_key = ENV['DWOLLA_API_KEY']
   Dwolla::api_secret = ENV['DWOLLA_API_SECRET']
      def update_transaction_status(pledge)
        #Use the app token rather than the user token to check status for simplicity/in case we lose the latter.
        Dwolla::token = ''
        if pledge.transfer_txn_id
          status = Dwolla::Transactions.get(pledge.transfer_txn_id, {}, false)[""Status""]
        else
          return ""No txn ID""
        end
      end
Any clue why?  Given the specific error of ""Transaction not found for account."", it seems like the associate with my app might not be there, but my app definitely processed the transactions.  The transactions are deposits to Dwolla from a bank account, not user to user; might that matter?
Thanks for your help.";https://discuss.dwolla.com/t/errors-getting-transaction-from-app-token/413
11/06/14 13:18;;413.1;answer;;;0;David Stancu (David);;"Eric_Mayefsky,
I apologize, but I am slightly confused! The first example returns the information you desire while the latter does not? As far as I know, in order to get withdraw/deposit information for a user your application/token must have the permission scopes for Balance, Funding, and AccountInfoFull.
Can you try setting those or using this tool to generate a token with the appropriate permissions?
David ";https://discuss.dwolla.com/t/errors-getting-transaction-from-app-token/413/1
11/06/14 15:32;;413.2;answer;;;0;Eric Mayefsky (Eric_Mayefsky);;"From https://developers.dwolla.com/dev/docs/transactions/byid :""Use this method to fetch detailed information about a transaction, identified by a specific transaction ID. Transactions may be fetched by their associated OAuth token, or the credentials of the application that was used to facilitate the transaction.""
If your answer is that a programmatic deposit doesn't count as a transaction my application facilitated, that's fine, I just wanted to check (and maybe the documentation could be clearer).  I have the permissions and have the token, I would just rather set things up to not rely on their token if that's allowed.  Maybe I'm being silly since the token is permanent, but if a user specifically asks me to drop their token or disables their Dwolla account, and then there's a dispute, I'd like to be able to know if I executed a deposit/withdrawal successfully.";https://discuss.dwolla.com/t/errors-getting-transaction-from-app-token/413/2
11/06/14 16:31;;413.3;answer;;;1;David Stancu (David);;"Eric_Mayefsky,
I have done some testing in our sandbox environment and it appears that withdrawal and deposits only appear when you make a request with an OAuth token and not with the key and secret. Here are the results from Postman:
    With key and secret:
    Key and secret
    d9c5637c1d.png692x584
    With OAuth token and no key/secret:
    OAuth token
    458aa926d5.png690x910
If you do not wish to involve your user's OAuth token, you can use your application's key and secret to generate a token specifically for this purpose - the OAuth token I used is not my test account's token, it is one that I generated via this tool. You can do so conveniently from the ruby library, an example is available in oauth.rb.
Edit: We require you to do this because the user has to grant access to the application in order to reveal that data; e.g. an app key and secret won't just reveal anyone's data.
I hope this works, please do let me know! smiley
David";https://discuss.dwolla.com/t/errors-getting-transaction-from-app-token/413/3
11/06/14 20:12;;413.4;answer;;;0;Eric Mayefsky (Eric_Mayefsky);;"Hey David,
Still not working for me, I generated a token with the tool and ran 
  def update_transaction_status(pledge)
    #Use the app token rather than the user token to check status for simplicity/in case we lose the latter.
    Dwolla::token = ENV['DWOLLA_APP_TOKEN']
    if pledge.transfer_txn_id
      status = Dwolla::Transactions.get(pledge.transfer_txn_id)[""Status""]
    else
      return ""No txn ID""
    end
  end
And got the same error.
When I ran 
 def update_transaction_status(pledge)
      Dwolla::api_key = ''
  Dwolla::api_secret = ''
    #Use the app token rather than the user token to check status for simplicity/in case we lose the latter.
    Dwolla::token = ENV['DWOLLA_APP_TOKEN']
    if pledge.transfer_txn_id
      status = Dwolla::Transactions.get(pledge.transfer_txn_id, {}, false)[""Status""]
    else
      return ""No txn ID""
    end
  end
As matches the syntax in the ruby gem doc, I get a new error: ""Dwolla::APIError: At least one method of authentication must be provided.""  This is presumably different than what I was getting before because I don't have the key and secret set per your suggestion.
One difference is I am looking up a specific transaction rather than getting all transactions associated with a token.  Is it possible that that endpoint treats these permissions differently than the get all transactions endpoint?
Thanks so much for your help!Eric";https://discuss.dwolla.com/t/errors-getting-transaction-from-app-token/413/4
12/06/14 15:47;;413.5;answer;;;0;David Stancu (David);;"Eric_Mayefsky,
I just saw your message and I'm going to begin doing some testing of my own with the gem; in the meantime, can you possibly try passing in the token as the third parameter in this line from above, second example:
status = Dwolla::Transactions.get(pledge.transfer_txn_id, {}, 'your_super_awesome_token')
Let me know if this works, I'm going to try replicating this. ";https://discuss.dwolla.com/t/errors-getting-transaction-from-app-token/413/5
12/06/14 16:51;;413.6;answer;;;0;Eric Mayefsky (Eric_Mayefsky);;"Hey David, it doesn't work, but I wonder if this isn't (partially) an issue with the token, or my app, or something along those lines.  When I do
  def all_transactions
    #All transactions with the app token
    Dwolla::token = ENV['DWOLLA_APP_TOKEN']
    Dwolla::Transactions.get
  end
I don't get an error but I get the empty set.  I've executed real between-user transfers several times, did again just now.  I regenerated a token from the webtool in case I had punched it in wrong, also didn't help.  If I send you some transaction IDs can you internally see if they are properly associated with my app id?";https://discuss.dwolla.com/t/errors-getting-transaction-from-app-token/413/6
12/06/14 17:36;;413.7;answer;;;0;David Stancu (David);;"Eric_Mayefsky,
If you get an empty set then the request works; I'm going to try and confirm with our internal stuff and see if everything checks out. I'll have a response to you within a couple of hours!
David";https://discuss.dwolla.com/t/errors-getting-transaction-from-app-token/413/7
12/06/14 18:13;;413.8;answer;;;0;David Stancu (David);;"Eric_Mayefsky,
I found that the request works properly when setting the token in the _keys.rb file (so you don't have to manually re-set it all the time). Additionally, can you send me those transaction IDs over to daviddwolla.com so that I could attempt looking them up internally? If you'd like, you could also include your application key and secret so that I could test exactly as you would.
Thank you very kindly,
David ";https://discuss.dwolla.com/t/errors-getting-transaction-from-app-token/413/8
18/06/14 16:40;;413.9;answer;;;0;David Stancu (David);;"Eric_Mayefsky,
Just pinging you back on here to check in. I sent you an e-mail message with information regarding this issue. Check up on it and get back to me during your nearest convenience 
David";https://discuss.dwolla.com/t/errors-getting-transaction-from-app-token/413/9
19/06/14 15:33;true;428;question;390;2;1;Eric Davis (hellomrdavis);Open oAuth authentication in popup;"I'm attempting, to no avail, to open the oAuth authentication within a popup. So far I have it opening in the popup and authenticating fine but I have to do it within an iframe due to Access Domain issues between URLs. Unfortunately the callback URL also opens within the iframe when I do this. 
What I need is to be able to have the authentication within the popup and when complete the popup closes and goes to another page. Anyone successfully done this? Any help would be greatly appreciated.";https://discuss.dwolla.com/t/open-oauth-authentication-in-popup/428
19/06/14 16:23;solution;428.1;answer;;;2;Spencer Hunter (spencer);;"Hey hellomrdavis You will need to set the redirect_uri in OAuth to an HTML file like this: 
    <html>
 <head>
   <script type=""text/javascript"">
     setTimeout(function() {
       window.opener.location = '/';
       window.close();
     }, 100);
   </script>
 </head>
 <body>
   <p>Please wait. Redirecting you back now...</p>
 </body>
</html>
This will close the popup upon redirect and send the user off somewhere else.
In regards to not being able to open OAuth in a popup due to an Access Domain issue:
open a popup to a route on your site, like example.com/popup
example.com/popup responds with a HTTP/301 redirect to the OAuth URL
 That should eliminate the cross domain security issues you are seeing.";https://discuss.dwolla.com/t/open-oauth-authentication-in-popup/428/1
19/06/14 16:51;;428.2;answer;;;2;Eric Davis (hellomrdavis);;Got it. Thanks for pointing me in the right direction.;https://discuss.dwolla.com/t/open-oauth-authentication-in-popup/428/2
25/06/14 04:37;false;436;question;322;2;0;Nick Poetsch (npoetsch);Question about an App forcing users to create Dwolla Accounts;"I want to create an app that will make the user create a Dwolla account and attach their corresponding bank accounts. Is this possible to do?
The app is going to be acting as more of a payment facilitator in that a credit card will be issued to the user after they create a Dwolla account. This card would be attached to a business credit account that I own (and I have issued the card to the user for them to use) and would pay the balance off immediately using a Dwolla account that my business owns. 
So basically, user would enter in their information into my app, create a Dwolla Account, and receive a credit card that would have their name on it and be tied to my business account. When the user would slide the card, the credit card would signal my business' Dwolla account to request/check funds from that user's Dwolla account (After adding in my own fee) using the name on the credit card. If they pass the check, the credit card will be enabled, the merchant will be paid, and I will collect my fee after billing that user's Dwolla account.
Now I know people are going to be up in arms about me having merchants still pay a fee, but the key point is that I'm going to charge the customer the same fee. So if a the merchant has to pay an interchange fee of 2.9% because of my card, I'm going to rack that onto what I will bill to my app customer and pay that merchant out the 2.9%. Essentially, the merchant wouldn't pay an interchange fee, the customer would be billed for it and the interchange fee would be returned to the merchant. 
Am I missing something in this scenario at all?";https://discuss.dwolla.com/t/question-about-an-app-forcing-users-to-create-dwolla-accounts/436
26/06/14 14:50;;436.1;answer;;;0;Spencer Hunter (spencer);;"Hey npoetsch this definitely sounds like a unique scenario. Would the transaction essentially be between you and the user of your application? 
As for functionality, we do not offer a registration API, so the user would not be able to stay on your app to create a full Dwolla account. They would need to sign up and verify their account at Dwolla.com before OAuth'ing into your application. When you would go to bill a user you could submit a request through the API for funds. In the request you can attach your facilitator fee which would cover the amount you would charge the user to use your app as well as the interchange fee.
gordon Feel free to jump in if I'm missing anything";https://discuss.dwolla.com/t/question-about-an-app-forcing-users-to-create-dwolla-accounts/436/1
26/06/14 15:44;;436.2;answer;;;0;Nick Poetsch (npoetsch);;I would be looking to have the transaction between me (the facilitator) and the user of my application.Essentially, both a payer and a payee because I would be routing the actual bill through to multiple accounts and people.;https://discuss.dwolla.com/t/question-about-an-app-forcing-users-to-create-dwolla-accounts/436/2
07/03/14 00:23;false;69;question;514;4;1;Kevin Collins (KevinCollins);Can we force the user to authenticate with Dwolla before going to the OAuth Confirmation page?;"We have a situation where some users are using the same computer (and sometimes leave their Dwolla session open), and when the next user uses it, they get back to the authorize-OAuth-permission page for the last users's session (so they're not linking their own Dwolla account).
What we'd love to do is pass a new (existing?) parameter into the OAuth request url (https://developers.dwolla.com/dev/pages/auth#oauth-token) that first terminates any existing sessions, and thereby requires the user to login to Dwolla before accepting the OAuth permission dialog.
Any help is appreciated! Thanks in advance";https://discuss.dwolla.com/t/can-we-force-the-user-to-authenticate-with-dwolla-before-going-to-the-oauth-confirmation-page/69
07/03/14 01:46;;69.1;answer;;;1;Jared Dellitt (jared);;"Hey Kevin, thanks for the feedback!  
This is something we're aware of and need to get fixed, but there are ways of clearing the Dwolla session from the browser. Does your app's user sessions expire at all or do you ever show them a logged out page before redirecting to the Dwolla OAuth page?";https://discuss.dwolla.com/t/can-we-force-the-user-to-authenticate-with-dwolla-before-going-to-the-oauth-confirmation-page/69/1
07/03/14 15:53;;69.2;answer;;;0;Kevin Collins (KevinCollins);;"Thanks Jared,
We do have a logout link/page and a session timeout.
We can't necessarily count on either of these being invoked, but is there a good way for us to invalidate the Dwolla session when this occurs? We talked about doing a pop-under window or something before sending the user to the Dwolla OAuth page, but would love to hear anything that you recommend in this regard.
Thanks again!";https://discuss.dwolla.com/t/can-we-force-the-user-to-authenticate-with-dwolla-before-going-to-the-oauth-confirmation-page/69/2
07/03/14 16:41;;69.3;answer;;;1;Gordon Zheng (gordon);;"Hey Kevin,
As Jared said, this is great feedback. Thanks!  
Since you will need the client to visit the logout URL (https://www.dwolla.com/logout) in order to clear the session, a pop-under window is a good way to do that, as well as a hidden iframe, like:
<iframe src=""https://www.dwolla.com/logout"" style=""height:0px; width: 0px; position: absolute; left:-5000px;""></iframe>";https://discuss.dwolla.com/t/can-we-force-the-user-to-authenticate-with-dwolla-before-going-to-the-oauth-confirmation-page/69/3
07/03/14 20:44;;69.4;answer;;;0;Kevin Collins (KevinCollins);;"Thank you both! One other thing that would be great is a way to turn off autofill on the login page (https://www.dwolla.com/login), e.g., https://www.dwolla.com/login?autofill=false or similar.
This would only impact traffic that other people send to your site (you could leave autofill on by default), and in cases like this with a shared computer, it would be better to not use autofill.
Or maybe there's already a way to do this?
Thanks again!";https://discuss.dwolla.com/t/can-we-force-the-user-to-authenticate-with-dwolla-before-going-to-the-oauth-confirmation-page/69/4
13/03/14 15:31;false;79;question;464;6;0;Brett Neese (brettneese);API Transaction Limit;"Is there one? 
Just got a note that someone was trying to send multiple tens of thousands of dollars with PayHere and it crashed in many different places. He noted that he got special permission to get past the normal $10K limit for that one transaction, not sure if that carries on to the API.";https://discuss.dwolla.com/t/api-transaction-limit/79
13/03/14 16:49;;79.1;answer;;;0;Ben Milne (bpmilne);;"I have increased transaction limits and can do larger than average transactions with the app no problem. 
Do you have any idea what ""crashed in many places"" means exactly?
It doesn't look like PayHere lets you pay from the bank account (you need to load first it looks like) - So it's possible there just wasn't enough in the balance to cover the payment and your app has a the error message ""insufficient funds"" when that occurs.
I'd have them hit up support with their account information so that we can figure out what the issue is but it does appear that the app allows me to do larger transactions. You just need to load the account separately until you allow folks to make the payment directly from the attached funding source.";https://discuss.dwolla.com/t/api-transaction-limit/79/1
13/03/14 17:20;;79.2;answer;;;0;Brett Neese (brettneese);;"yeah. he sent me screenshots. not going to post them publicly, though he had sufficient funds. he was just getting a generic ""error"" pop up. he said he ended up using the Dwolla app and it worked, not sure what's up with it. 
i will say now that i think about i've seen larger than normal transactions come through via you bpmilne so i'm not sure why this particular one failed.";https://discuss.dwolla.com/t/api-transaction-limit/79/2
13/03/14 18:45;;79.3;answer;;;0;Ben Milne (bpmilne);;"Did that error originate from your application or did your application pass along an error it received from the Dwolla API? 
Definitely good to get gordon involved and encourage him to send a note into support - http://help.dwolla.com/customer/portal/emails/new";https://discuss.dwolla.com/t/api-transaction-limit/79/3
13/03/14 22:42;;79.4;answer;;;0;Gordon Zheng (gordon);;"brettneese said:
PayHere
If you can get a hold of the API response that caused it to crash, I'll be able to tell you what happened!";https://discuss.dwolla.com/t/api-transaction-limit/79/4
13/03/14 22:45;;79.5;answer;;;2;Gordon Zheng (gordon);;"Attempting to send a payment greater than your transaction limit will result in the following response:
{
    ""Success"": false,
    ""Message"": ""The account is limited to $5,000.00 per transaction\r\nParameter name: amount on: amount"",
    ""Response"": null
}";https://discuss.dwolla.com/t/api-transaction-limit/79/5
17/03/14 07:37;;79.6;answer;;;1;Brett Neese (brettneese);;yeah, i think the log is probably lost. no worries, just wanted to know if it was a universal API limitation or account limitation! i've been working on the new version of payhere which won't have these problems anyway.;https://discuss.dwolla.com/t/api-transaction-limit/79/6
21/03/14 16:51;true;120;question;464;3;0;Marquel Harris (firetreeinn);Button where customer decides payment amount;"Hi,  
Your general support sent me here.  It's possible to have a PayPal button where the customer decides the payment amount.  I'd like to do the same thing with a Dwolla button.  Here's the code necessary in PayPal.
I'm not a programmer so be gentle (:
<form action=""https://www.paypal.com/cgi-bin/webscr"" methd=""post"">
<input type=""hidden"" name=""cmd"" value=""_xclick"">
<input type=""hidden"" name=""business"" value=""MY EMAIL"">
<input type=""hidden"" name=""item_name"" value=""Payment"">
<input type=""hidden"" name=""amount"" value=""000"">
<input type=""hidden"" name=""no_shipping"" value=""1"">
<input type=""hidden"" name=""return"" value=""MY URL"">
<input type=""hidden"" name=""cancel_return"" value=""MY URL"">
<input type=""image"" src=""../../ftg/koko.gif"" border=""0"" width=150 height=138"" name=""submit"" align=center alt=""Pay --Make payments with PayPal - it's fast, free and secure!"">
</form>";https://discuss.dwolla.com/t/button-where-customer-decides-payment-amount/120
21/03/14 19:10;;120.1;answer;;;0;Dan Reichardt (dan);;"Hello firetreeinn,
Dwolla has a few different payment button options that allow your customer to decide the amount, and complete payment.  The first option does not require any development skill and can be added in a matter of minutes.  This feature is called Dwolla Form Builder.  Your second option would be to integrate a Dwolla Free-Type Button.  
Both options will allow your customer to decide the payment amount, and do not require much programming experience. I hope you find these links helpful, and please don't hesitate to reply if there is anything else we can do to help.";https://discuss.dwolla.com/t/button-where-customer-decides-payment-amount/120/1
21/03/14 19:22;solution;120.2;answer;;;0;Ben Milne (bpmilne);;"dan,  nailed it.
If you use form builder you can let the sender set up a payment and just not set a default value. Here is what that looks like for my coffee form.
Screen Shot 2014-03-21 at 2.16.34 PM.png806x385 22.7 KB
Using the Free-Type button is cake. You can build one here quickly- https://www.dwolla.com/applications/generatebutton8
Here is an example of what the code looks like -
<script
  src=""https://www.dwolla.com/scripts/button.min.js"" class=""dwolla_button"" type=""text/javascript""
  data-key=""otH3gv9eTGzeBo3jB+4JrSOp3vRW2+lZrTI2KGzRfNScvQHbx1""
  data-redirect=""http://discuss.dwolla.com""
  data-label=""Pay Me""
  data-name=""Widget Coffee""
  data-description=""Lots of coffee""
  data-amount=""1.00""
  data-guest-checkout=""true""
  data-type=""freetype""
>
</script>
You could also use the HUB page which if you really want to customize you can do in a URL. Here is what mine looks like - https://www.dwolla.com/hub/bpmilne
You activate the hub page under - https://www.dwolla.com/features >> HUB Page
Pretty much whatever you visualize like most works nicely smile";https://discuss.dwolla.com/t/button-where-customer-decides-payment-amount/120/2
22/03/14 01:26;;120.3;answer;;;0;Marquel Harris (firetreeinn);;The Hub Page, that's what I needed (:  Thanks for your great response!;https://discuss.dwolla.com/t/button-where-customer-decides-payment-amount/120/3
30/03/14 14:32;false;159;question;302;0;0;Brett Neese (brettneese);Open Source Dwolla Labs Mobile Webapp;"Any possibility that we could get an open source version of http://mobile.dwollalabs.com? I can think of all kinds of cool little tweaks that I'd love to push out. I can hack on to the non-open source/live version but it'd be pretty hacky and so much easier if I could just build on top of the code itself -- I'm also a bit curious how you got AngularJS to play nicely with the Dwolla API - every time I've done it, I run into CORs issues. 
Having a bootstrap project like that available would also be great pretty great for hackathons.";https://discuss.dwolla.com/t/open-source-dwolla-labs-mobile-webapp/159
26/03/14 00:39;false;140;question;464;4;0;Ernest Perez (ernest_r_perez);What information can Dwolla report back re: transactions?;"I am planning to start two separate websites, each generating a small amount of sales transactions, maybe $100-$250 per month.
It seems it would be convenient to use one Dwolla account. I would like to be able to track the source website for each transaction, plus the included sale item(s).
Some questions....  1) Will Dwolla transaction reports contain or reflect identification of the unique website source for each transaction? Or do I need two separate accounts?  2) If I have multiple item pricing and can transmit a unique transaction code for each item, will Dwolla be able to include that information in their transaction and statement report data?  
I will appreciate your answers on this and look forward to your reply.
Cheers,  --ernest";https://discuss.dwolla.com/t/what-information-can-dwolla-report-back-re-transactions/140
26/03/14 14:19;;140.1;answer;;;0;Ben Milne (bpmilne);;"Ernest, 
There is a simple solution for this. You could also set up 2 accounts (1 for each site) or just use one.
A few questions:
Will each site sell something different?
Are you going to use a shopping cart for each site or something like a Dwolla button?
Your Dwolla account records each payment and a unique transaction identifier will be generated for each transaction as well. It's easy to confirm a payment.";https://discuss.dwolla.com/t/what-information-can-dwolla-report-back-re-transactions/140/1
27/03/14 20:45;;140.2;answer;;;0;CMH (CMH_Electronics);;I have the same issue. I would like to create small number of buttons for different products or donations from a small number of different sources & need to know more info than the name & amount that someone sent me money.I also created a form which included required text fields such as name, phone, email address, the only detail that was received was the form number, the name, phone, email address was not passed back to Dwolla via email or activity detail. I do see the transaction detail from the forms builder site but not from my Dwolla account site.How can account for money coming in from different sources?;https://discuss.dwolla.com/t/what-information-can-dwolla-report-back-re-transactions/140/2
27/03/14 21:40;;140.3;answer;;;1;Brian Crall  (BrianC);;"Hey CMH_Electronics,
If you created a form on Dwolla FormBuilder - all the information that your customers are entering into the form can be found in the CSV. Just go to formbuilder.dwolla.com and sign in. 
You should then be able to locate the form that you created, and view the CSV (statement) for that specific form. This will give you everything they entered.
formbuilder instruction.jpg866x594 81.3 KB";https://discuss.dwolla.com/t/what-information-can-dwolla-report-back-re-transactions/140/3
29/03/14 19:29;;140.4;answer;;;0;Car Social (CarSocial);;"Hi Ben, is there a ""very"" simple PHP example for dwolla off-site gateway? Just 2 pages as follows: Html form posting to offsite gatway (we know how to create this already) a standard php page that handles at least 1 URL paramater for successful checkout (we can get the parameter list from the API)
I am a php developer confused along with other php developers who simply need a very simply php approach to simply recieve URL parameters after we pass users to the gateway.
Please no curl, or json, or libraries, wrappers, just URL parameters is all that is needed to talk to the gateway.";https://discuss.dwolla.com/t/what-information-can-dwolla-report-back-re-transactions/140/4
